,name_food,calories,link
310,Ensalada de Langosta,90,https://queapetito.com/receta-ensalada-angosta/
311,Ensalada con salsa de mostaza,500,https://queapetito.com/receta-ensalada-salsa-mostaza/
312,Ensalada caprese,179,https://queapetito.com/receta-ensalada-caprese/
313,Ensalada con Papaya,90,https://queapetito.com/receta-ensalada-papaya/
314,Ensalada de lentejas,200,https://queapetito.com/receta-ensalada-lentejas/
315,Ensalada de Coliflor,100,https://queapetito.com/receta-ensalada-coliflor/
316,Ensalada de pasta Farfalle,300,https://queapetito.com/receta-ensalada-pasta-farfalle/
317,Ensalada de arroz para verano,,https://queapetito.com/receta-ensalada-arroz-verano/
318,Ensalada Tabulé,180,https://queapetito.com/receta-ensalada-tabule/
319,Tostadas Mexicanas de Pollo,135,https://queapetito.com/receta-tostadas-mexicanas-pollo/
320,Albóndigas al Horno con Verduras,112,https://queapetito.com/receta-albondigas-horno-verduras/
321,Codornices en Salsa Cazadora,236,https://queapetito.com/receta-codornices-salsa-cazadora/
322,Flamenquines cordobeses,450,https://queapetito.com/receta-flamenquines-cordobeses/
323,Fajitas de pollo con chile tomate y cebolla,352,https://queapetito.com/receta-fajitas-pollo-chile-tomate-cebolla/
324,Conejo a la plancha,200,https://queapetito.com/receta-conejo-plancha/
325,Conejo a la jardinera,350,https://queapetito.com/receta-conejo-jardinera/
326,Secreto Ibérico al Horno con Puré,322,https://queapetito.com/receta-secreto-iberico-horno-pure/
327,Espinacas a la crema con pollo,208,https://queapetito.com/receta-espinacas-crema-pollo/
328,Albóndigas a la andaluza,328,https://queapetito.com/receta-albondigas-andaluza/
329,Conejo al ajillo con salsa de vino blanco,180,https://queapetito.com/receta-conejo-ajillo-salsa-vino-blanco/
330,Albóndigas de conejo,200,https://queapetito.com/receta-albondigas-conejo/
331,Albóndigas de pollo en salsa verde,320,https://queapetito.com/receta-albondigas-pollo-salsa-verde/
332,Chivito uruguayo,350,https://queapetito.com/receta-chivito-uruguayo/
333,Conejo a la parrilla,268,https://queapetito.com/receta-conejo-parrilla/
334,Codornices marinadas,180,https://queapetito.com/receta-codornices-marinadas/
335,Fajitas de carne picada,218,https://queapetito.com/receta-fajitas-carne-picada/
336,Faisán con jugo de naranja,250,https://queapetito.com/receta-faisan-jugo-naranja/
337,Albóndigas de pollo en salsa agridulce,320,https://queapetito.com/receta-albondigas-pollo-salsa-agridulce/
338,Albóndigas de carne de res,210,https://queapetito.com/receta-albondigas-carne-res/
339,Conejo a la cerveza,302,https://queapetito.com/receta-conejo-cerveza/
340,Codornices encebolladas,278,https://queapetito.com/receta-codornices-encebolladas/
341,Codillo con Salsa de Miel,334334,https://queapetito.com/receta-codillo-salsa-miel/
342,Codornices de baena,134,https://queapetito.com/receta-codornices-baena/
343,Churrasco a la brasa,382,https://queapetito.com/receta-churrasco-brasa/
344,Conejo al Limón,360,https://queapetito.com/receta-conejo-limon/
345,Conejo al ajillo con vinagre,299,https://queapetito.com/receta-conejo-ajillo-vinagre/
346,Codillos con Salsa Bonilla,370,https://queapetito.com/receta-codillos-salsa-bonilla/
347,Albóndigas a la mallorquina,220,https://queapetito.com/receta-albondigas-mallorquina/
348,Albóndigas en salsa de vino tinto,270,https://queapetito.com/receta-albondigas-salsa-vino-tinto/
349,Conejo al horno con verduras,290,https://queapetito.com/receta-conejo-horno-verduras/
350,Estofado de cerdo con manzanas,200,https://queapetito.com/receta-estofado-cerdo-manzanas/
351,Codillo de Cerdo Asado,316,https://queapetito.com/receta-codillo-cerdo-asado/
352,Conejo a la Vinagreta,311,https://queapetito.com/receta-conejo-vinagreta/
353,Chuletas de Cerdo Rellenas,334,https://queapetito.com/receta-chuletas-cerdo-rellenas/
354,Conejo al romero,288,https://queapetito.com/receta-conejo-romero/
355,Secreto de cerdo a la plancha,410,https://queapetito.com/receta-secreto-cerdo-plancha/
356,Codornices Guisadas con Aceitunas,259,https://queapetito.com/receta-codornices-guisadas-aceitunas/
357,Estofado de pollo con patatas,350,https://queapetito.com/receta-estofado-pollo-patatas/
358,Conejo al curry,280,https://queapetito.com/receta-conejo-curry/
359,Conejo al cava,301,https://queapetito.com/receta-conejo-cava/
360,Chistorra con queso,450,https://queapetito.com/receta-chistorra-queso/
361,Conejo con caracoles,280,https://queapetito.com/receta-conejo-caracoles/
362,Conejo a la vizcaína,198,https://queapetito.com/receta-conejo-vizcaina/
363,Codornices con bacon al horno,498,https://queapetito.com/receta-codornices-bacon-horno/
364,Chuletas de Cerdo Empanadas con Queso,401,https://queapetito.com/receta-chuletas-cerdo-empanadas-queso/
365,Choclo Frito con Carne,262,https://queapetito.com/receta-choclo-frito-carne/
366,Codornices con manzanas,431,https://queapetito.com/receta-codornices-manzanas/
367,Codillo de cerdo con salsa,333,https://queapetito.com/receta-codillo-cerdo-salsa/
368,Conejo Marinado,303,https://queapetito.com/receta-conejo-marinado/
369,Churrascos a la criolla,380,https://queapetito.com/receta-churrascos-criolla/
370,Conejo a la barbacoa,200,https://queapetito.com/receta-conejo-barbacoa/
371,Fajitas de pollo a la bbq,510,https://queapetito.com/receta-fajitas-pollo-bbq/
372,Albóndigas rellenas de arroz,300,https://queapetito.com/receta-albondigas-rellenas-arroz/
373,Chorizos al vino,410,https://queapetito.com/receta-chorizos-vino/
374,Codornices asadas en hojas de parra,260,https://queapetito.com/receta-codornices-asadas-hojas-parra/
375,Chuletas de cerdo a la francesa,700,https://queapetito.com/receta-chuletas-cerdo-francesa/
376,Fajitas de pollo empanizadas con salsa de mango,230,https://queapetito.com/receta-fajitas-pollo-empanizadas-salsa-mango/
377,Codornices con piña pasas y piñones,290,https://queapetito.com/receta-codornices-pina-pasas-pinones/
378,Estofado de cerdo con champiñones,400,https://queapetito.com/receta-estofado-cerdo-champinones/
379,Chuleta a la naranja,290,https://queapetito.com/receta-chuleta-naranja/
380,Conejo guisado al cognac,480,https://queapetito.com/receta-conejo-guisado-cognac/
381,Secreto en salsa de naranja,410,https://queapetito.com/receta-secreto-salsa-naranja/
382,Estofado de cordero con setas,330,https://queapetito.com/receta-estofado-cordero-setas/
383,Estofado de pavo con patatas,328,https://queapetito.com/receta-estofado-pavo-patatas/
384,Estofado de cordero al horno,148,https://queapetito.com/receta-estofado-cordero-horno/
385,Chuletas de cerdo con jamón,388,https://queapetito.com/receta-chuletas-cerdo-jamon/
386,Chuletas de cordero asadas,212,https://queapetito.com/receta-chuletas-cordero-asadas/
387,Estofado de corzo al curry,370,https://queapetito.com/receta-estofado-corzo-curry/
388,Chuletas de Cordero a la Miel,321,https://queapetito.com/receta-chuletas-cordero-miel/
389,Fajitas de cerdo,280,https://queapetito.com/receta-fajitas-cerdo/
390,Codornices con pimientos,150,https://queapetito.com/receta-codornices-pimientos/
391,Conejo al vino blanco,285,https://queapetito.com/receta-conejo-vino-blanco/
392,Codornices rellenas de foie,400,https://queapetito.com/receta-codornices-rellenas-foie/
393,Conejo a la canela,270,https://queapetito.com/receta-conejo-canela/
394,Jarretes de cordero con patatas,158,https://queapetito.com/receta-jarretes-cordero-patatas/
395,Galantina de pollo,305,https://queapetito.com/receta-galantina-pollo/
396,Chuletas con setas,160,https://queapetito.com/receta-chuletas-setas/
397,Chuletas de cerdo a la plancha,250,https://queapetito.com/receta-chuletas-cerdo-plancha/
398,Estofado de ternera con setas,474,https://queapetito.com/receta-estofado-ternera-setas/
399,Chuletas de Cerdo Piperrada,301,https://queapetito.com/receta-chuletas-cerdo-piperrada/
400,Chuletas de cerdo a la cerveza,380,https://queapetito.com/receta-chuletas-cerdo-cerveza/
401,Chuletas ahumadas fritas,201,https://queapetito.com/receta-chuletas-ahumadas-fritas/
402,Estofado de Jabalí,278,https://queapetito.com/receta-estofado-jabali/
403,Estofado de buey a la italiana,230,https://queapetito.com/receta-estofado-buey-italiana/
404,Estofado de ternera en salsa de tomate,270,https://queapetito.com/receta-estofado-ternera-salsa-tomate/
405,Chuletas a la BBQ a la sartén,288,https://queapetito.com/receta-chuletas-bbq-sarten/
406,Conejo Guisado al Ajillo,150,https://queapetito.com/receta-conejo-guisado-ajillo/
407,Chuletas al horno con verduras,270,https://queapetito.com/receta-chuletas-horno-verduras/
408,Chuletas de cordero fácil,280,https://queapetito.com/receta-chuletas-cordero-facil/
409,Chuletas de cordero a la plancha,345,https://queapetito.com/receta-chuletas-cordero-plancha-2/
410,Confit de pato a la naranja,350,https://queapetito.com/receta-confit-pato-naranja/
411,Chuletas de cerdo ahumadas,260,https://queapetito.com/receta-chuletas-cerdo-ahumadas/
412,Chuletas de cordero a la menta,250,https://queapetito.com/receta-chuletas-cordero-menta/
413,Hamburguesa de cordero,220,https://queapetito.com/receta-hamburguesa-cordero/
414,Cordero asado con patatas,290,https://queapetito.com/receta-cordero-asado-patatas/
415,Chuletas de cerdo al café,338,https://queapetito.com/receta-chuletas-cerdo-cafe/
416,Chuletas de cordero,202,https://queapetito.com/receta-chuletas-cordero/
417,Chuletas de cordero rebozadas,220,https://queapetito.com/receta-chuletas-cordero-rebozadas/
418,Chuletas de cerdo a la Coca-Cola,400,https://queapetito.com/receta-chuletas-cerdo-coca-cola/
419,Chuletas de cerdo con salsa mostaza,453,https://queapetito.com/receta-chuletas-cerdo-salsa-mostaza/
420,Chuletas de Cerdo con Salsa de Alcaparras,258,https://queapetito.com/receta-chuletas-cerdo-salsa-alcaparras/
421,Chuletas al romero,275,https://queapetito.com/receta-chuletas-romero/
422,Alas de pollo al horno con tomate,395,https://queapetito.com/receta-alas-pollo-horno-tomate/
423,Chuletas de Cerdo con Salsa Limón,241,https://queapetito.com/receta-chuletas-cerdo-salsa-limon/
424,Chuletas de cabrito al ajo cabañil,500,https://queapetito.com/receta-chuletas-cabrito-ajo-cabanil/
425,Albóndigas de Pollo con verduras,537,https://queapetito.com/receta-albondigas-pollo-verduras/
426,Chuletas de Cerdo al Estragón,264,https://queapetito.com/receta-chuletas-cerdo-estragon/
427,Conejo en adobo,175,https://queapetito.com/receta-conejo-adobo/
428,Chuletas de cerdo con garbanzos fritos,400,https://queapetito.com/receta-chuletas-cerdo-garbanzos-fritos/
429,Chuletas de cerdo con panceta,360,https://queapetito.com/receta-chuletas-cerdo-panceta/
430,Chuletas con salsa alfredo,497,https://queapetito.com/receta-chuletas-salsa-alfredo/
431,Chuletas de cordero villaroy,270,https://queapetito.com/receta-chuletas-cordero-villaroy/
432,Chuletas al vino tinto,200,https://queapetito.com/receta-chuletas-vino-tinto/
433,Wrap de espelta con pollo,288,https://queapetito.com/receta-wrap-espelta-pollo/
434,Chuletas de cerdo con manzana,220,https://queapetito.com/receta-chuletas-cerdo-manzana/
435,Costillas  de cordero en salsa de tomate,371,https://queapetito.com/receta-costillas-cordero-salsa-tomate/
436,Cordero con Salsa Teriyaki,288,https://queapetito.com/receta-cordero-salsa-teriyaki/
437,Albóndigas de Pollo al curry,378,https://queapetito.com/receta-albondigas-pollo-curry/
438,Paletilla cordero al estilo segoviano,350,https://queapetito.com/receta-paletilla-cordero-estilo-segoviano/
439,Albóndigas de Pollo al horno,120,https://queapetito.com/receta-albondigas-pollo-horno/
440,Chuletas de cordero a la plancha,280,https://queapetito.com/receta-chuletas-cordero-plancha/
441,Aspic de ternera,180,https://queapetito.com/receta-aspic-ternera/
442,Alitas de pollo en salsa,300,https://queapetito.com/receta-alitas-pollo-salsa/
443,Albóndigas rellenas con huevo,380,https://queapetito.com/receta-albondigas-rellenas-huevo/
444,Albóndigas con patatas,350,https://queapetito.com/receta-albondigas-patatas/
445,Muslitos de pollo con tomate,175,https://queapetito.com/receta-muslitos-pollo-tomate/
446,Filetes rellenos con jamón york y queso,505,https://queapetito.com/receta-filetes-rellenos-jamon-york-queso/
447,Alitas de pollo al ajillo al microondas,201,https://queapetito.com/receta-alitas-pollo-ajillo-microondas-facil/
448,Jamoncitos de pollo a la cerveza,220,https://queapetito.com/receta-jamoncitos-pollo-cerveza/
449,Albóndigas con salsa de setas,148,https://queapetito.com/receta-albondigas-salsa-setas/
450,Albóndigas en salsa española,377,https://queapetito.com/receta-albondigas-salsa-espanola/
451,Ternera al curry rojo,402,https://queapetito.com/reeta-ternera-curry-rojo/
452,Ternera en salsa con tomate,390,https://queapetito.com/receta-ternera-salsa-tomate/
453,Caldereta de conejo,659,https://queapetito.com/receta-caldereta-conejo/
454,Filetes rusos con salsa de tomate,300,https://queapetito.com/receta-filetes-rusos-salsa-tomate/
455,Muslos de pollo asados al limón,183,https://queapetito.com/receta-muslos-pollo-asados-limon/
456,Albóndigas de Pollo a la Jardinera,279,https://queapetito.com/receta-albondigas-pollo-jardinera/
457,Empanada de chistorra,350,https://queapetito.com/receta-empanada-chistorra/
458,Muslos de Pollo Marinados,238,https://queapetito.com/receta-muslos-pollo-marinados/
459,Escalope de Pollo al Limón,315,https://queapetito.com/receta-escalope-pollo-limon/
460,Muslitos de pollo al ajillo,230,https://queapetito.com/receta-muslitos-pollo-ajillo/
461,Ternera a la campesina,140,https://queapetito.com/receta-ternera-campesina/
462,Rabo de toro estofado al vino tinto,280,https://queapetito.com/receta-rabo-toro-estofado-vino-tinto/
463,Muslitos de pollo en salsa,380,https://queapetito.com/receta-muslitos-pollo-salsa/
464,Pollo a la pimienta,536,https://queapetito.com/receta-pollo-pimienta/
465,Muslos de pollo caramelizados,290,https://queapetito.com/receta-muslos-pollo-caramelizados/
466,Pollo en salsa de trufa blanca,292,https://queapetito.com/receta-pollo-salsa-trufa-blanca/
467,Escalope de cerdo crujiente,607,https://queapetito.com/receta-escalope-cerdo-crujiente/
468,Aleta de ternera rellena,289,https://queapetito.com/receta-aleta-ternera-rellena/
469,Solomillo en Salsa de Vainilla,169,https://queapetito.com/receta-solomillo-salsa-vainilla/
470,Redondo de Ternera con Setas,146,https://queapetito.com/receta-redondo-ternera-setas/
471,Albóndigas de Pollo con Salsa Boletus,225,https://queapetito.com/receta-albondigas-pollo-salsa-boletus/
472,Pollo rebozado sin huevo,290,https://queapetito.com/receta-pollo-rebozado-sin-huevo/
473,Ternera a la jardinera,290,https://queapetito.com/receta-ternera-jardinera/
474,Solomillo de Ternera con Salsa de Soja,247,https://queapetito.com/receta-solomillo-ternera-salsa-soja/
475,Albóndigas con salsa de pimentón,158,https://queapetito.com/receta-albondigas-salsa-pimenton/
476,Escalopes a la marinera,214,https://queapetito.com/receta-escalopes-marinera/
477,Solomillo de ternera con cebolla caramelizada,120,https://queapetito.com/receta-solomillo-ternera-cebolla-caramelizada/
478,Pollo al roquefort,380,https://queapetito.com/receta-pollo-roquefort/
479,Albóndigas en salsa de cebolla,150,https://queapetito.com/receta-albondigas-salsa-cebolla-facil/
480,Pollo relleno de setas,200,https://queapetito.com/receta-pollo-relleno-setas/
481,Croquetas de pollo sin bechamel,170,https://queapetito.com/receta-croquetas-pollo-sin-bechamel/
482,Pollo en salsa de soja y miel,190,https://queapetito.com/receta-pollo-salsa-soja-miel/
483,Hígado de pollo en salsa,751,https://queapetito.com/receta-higado-pollo-salsa/
484,Ciervo a la cazadora,324,https://queapetito.com/receta-ciervo-cazadora/
485,Pollo salteado con setas,308,https://queapetito.com/receta-pollo-salteado-setas/
486,Alambre de res con champiñones,250,https://queapetito.com/receta-alambre-res-champinones/
487,Gazpacho manchego,390,https://queapetito.com/receta-gazpacho-manchego/
488,Hamburguesa con salsa teriyaki,310,https://queapetito.com/receta-hamburguesa-salsa-teriyaki/
489,Pollo tandoori,220,https://queapetito.com/receta-pollo-tandoori/
490,Pollo relleno a la andaluza,330,https://queapetito.com/receta-pollo-relleno-andaluza/
491,Pollo yakitori,244,https://queapetito.com/receta-pollo-yakitori/
492,Pollo rustido,290,https://queapetito.com/receta-pollo-rustido/
493,Pollo en salsa de regaliz,314,https://queapetito.com/receta-pollo-salsa-regaliz/
494,Escalopines a la pimienta,315,https://queapetito.com/receta-escalopines-pimienta/
